Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,State
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),917,1057,West Bengal
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,223,243,West Bengal
Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Female-only (including Supernumerary),639,639,West Bengal
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,8474,10835,West Bengal
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),12959,19104,West Bengal
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,1895,2257,West Bengal
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,EWS,Female-only (including Supernumerary),4063,4063,West Bengal
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,4677,5263,West Bengal
Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,2532,2909,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2654,3777,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7698,9028,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,370,865,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1336,1336,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1494,2169,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3546,4507,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1029,1587,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2213,2213,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,751,912,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),978,978,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,3406,4887,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),9609,10105,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,957,1246,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,2192,2362,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),5378,5378,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1886,1925,West Bengal
Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),2600,2600,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1679,2447,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),3942,5944,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,405,560,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1180,1180,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1024,1541,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3378,3531,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,674,979,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1291,1291,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,487,687,West Bengal
Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),877,877,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3933,5489,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10640,10956,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1049,1155,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3100,3100,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2126,2659,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5445,5549,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1549,1767,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2693,2693,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,5447,6376,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),11245,12393,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1172,1288,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,2734,3268,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),5961,5961,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1883,2067,West Bengal
Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),2924,2924,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,897,1451,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),2505,3215,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN (PwD),Gender-Neutral,77,77,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,222,310,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,417,805,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OBC-NCL,Female-only (including Supernumerary),1564,2059,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,342,617,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,SC,Female-only (including Supernumerary),806,921,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,347,458,West Bengal
Indian Institute of Technology Kharagpur,"Mathematics and Computing (5 Years, Integrated Master of Science)",AI,ST,Female-only (including Supernumerary),512,512,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,980,2579,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5654,6931,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,321,527,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1352,1454,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,764,1266,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2308,3460,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,497,774,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),934,1158,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,212,396,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,2410,3929,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),8074,10056,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,541,723,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,1248,1886,West Bengal
Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),3865,5073,West Bengal
