Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,State
Indian Institute of Information Technology Lucknow,"Computer Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,238,238,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Computer Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3370,4666,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Computer Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8455,11086,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Computer Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,307,307,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Computer Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1821,3409,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Computer Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),7343,7698,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Computer Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1713,2279,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Computer Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4250,4250,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,10318,11521,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),18171,21040,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,914,914,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),2204,2204,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1909,2039,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3626,4501,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3936,5116,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),11670,12223,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,3559,4053,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),7877,9161,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2508,3177,Uttar Pradesh
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4342,4342,Uttar Pradesh
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,16874,34219,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,989,1453,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5697,6540,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,8931,14055,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,613,613,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4384,9297,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1509,4450,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,20491,34218,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2742,3315,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5924,6255,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,10519,14558,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5737,9715,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artiﬁcial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3483,4542,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,30885,39697,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6567,7023,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,13281,15280,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6643,9921,Karnataka
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2829,4961,Karnataka
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artiﬁcial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,15825,31799,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artiﬁcial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1216,1216,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artiﬁcial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6042,6207,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artiﬁcial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,8265,13083,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artiﬁcial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4716,6618,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artiﬁcial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2280,2867,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,24152,32039,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1393,1393,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5455,6010,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,237,237,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,8442,12774,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2919,5957,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1398,3081,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,27557,40410,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1517,1517,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6808,7151,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,11717,14237,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,667,667,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4367,7292,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1724,3725,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,39631,46542,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2098,2098,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7999,8153,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,13109,15083,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1003,1003,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6873,8993,Andhra Pradesh
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3131,3850,Andhra Pradesh
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,18398,35429,Kerala
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),23504,34017,Kerala
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1292,1662,Kerala
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5838,6635,Kerala
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,8957,14151,Kerala
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),14087,15295,Kerala
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5217,9971,Kerala
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),8168,8646,Kerala
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3070,5319,Kerala
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),5423,5423,Kerala
